id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,7500,7500,7500.0, 36 months,  7.62%,233.72,A,A3,SVP/Commercial Banker,8 years,MORTGAGE,295000.0,Source Verified,Dec-2013,Fully Paid,n,,,credit_card,DisRefi,064xx,CT,5.04,1,Feb-1984,1,14.0,,11,0,9105,76.5%,51,f,0.0,0.0,8413.52501568,8413.53,7500.0,913.53,0.0,0.0,0.0,Jan-2017,233.33,,Nov-2017,0,56.0,1,Individual,,,,0,152.0,508488.0,,,,,,,,,,,,11900.0,,,,5.0,46226.0,179.0,96.7,0,0,133.0,358.0,0.0,0.0,7.0,7.0,14.0,0.0,14.0,1.0,2.0,4.0,2.0,19.0,13.0,6.0,30.0,4.0,11.0,0.0,0.0,0.0,4.0,86.3,50.0,0,0,550367.0,31550.0,5500.0,36467.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months, 14.98%,237.8,C,C3,Associate,2 years,RENT,60000.0,Verified,Dec-2013,Fully Paid,n,,,major_purchase,Commuter Car,079xx,NJ,13.56,0,Apr-2006,0,,,17,0,8983,59.9%,20,f,0.0,0.0,11886.0614503,11886.06,10000.0,1886.06,0.0,0.0,0.0,Sep-2015,37.95,,Aug-2015,0,,1,Individual,,,,0,0.0,66129.0,,,,,,,,,,,,15000.0,,,,10.0,3890.0,5317.0,62.8,0,0,38.0,92.0,6.0,6.0,0.0,6.0,,11.0,,0.0,3.0,3.0,5.0,6.0,12.0,7.0,8.0,3.0,17.0,0.0,0.0,0.0,1.0,95.0,20.0,0,0,73342.0,66129.0,14300.0,58342.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000.0, 36 months, 16.24%,141.11,C,C5,Teacher,10+ years,MORTGAGE,84000.0,Source Verified,Dec-2013,Fully Paid,n,,,other,Other,082xx,NJ,19.8,0,Feb-1994,1,,,11,0,36862,78.6%,26,f,0.0,0.0,4054.25140791,4054.25,4000.0,54.25,0.0,0.0,0.0,Jan-2014,4054.42,,Sep-2017,0,,1,Individual,,,,0,0.0,221972.0,,,,,,,,,,,,46900.0,,,,3.0,20179.0,2676.0,86.2,0,0,138.0,238.0,4.0,4.0,4.0,11.0,,3.0,,0.0,3.0,8.0,3.0,7.0,8.0,8.0,13.0,8.0,11.0,0.0,0.0,0.0,2.0,100.0,66.7,0,0,262440.0,56413.0,19400.0,32540.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14825,14825,14825.0, 36 months, 18.25%,537.83,D,D3,Manager,< 1 year,RENT,175000.0,Verified,Dec-2013,Charged Off,n,,,small_business,Business,303xx,GA,8.07,0,Sep-1989,0,,63.0,7,1,10249,22%,19,f,0.0,0.0,13359.49,13359.49,8518.78,3898.12,0.0,942.59,169.480800002,Jan-2016,585.67,,Oct-2016,0,,1,Individual,,,,0,0.0,70560.0,,,,,,,,,,,,46600.0,,,,3.0,10080.0,27360.0,23.1,0,0,291.0,180.0,0.0,0.0,3.0,136.0,,7.0,,0.0,1.0,2.0,2.0,3.0,9.0,5.0,7.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0,1,152286.0,23569.0,35600.0,36886.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months, 16.24%,293.35,C,C5,Regional Sales Manager,2 years,RENT,80000.0,Verified,Dec-2013,Current,n,,  Borrower added on 12/31/13 > I needed to consolidate my debt and save on monthly payments.<br>,debt_consolidation,Debt Consolidation,852xx,AZ,10.68,1,May-2003,0,10.0,,7,0,11153,51.6%,13,f,3475.39,3475.39,13787.4499924,13787.45,8524.61,5262.84,0.0,0.0,0.0,Dec-2017,293.35,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,30236.0,,,,,,,,,,,,21600.0,,,,4.0,4319.0,9647.0,53.6,0,0,69.0,127.0,15.0,14.0,0.0,15.0,,14.0,10.0,0.0,4.0,4.0,5.0,8.0,2.0,6.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,92.3,60.0,0,0,44304.0,30236.0,20800.0,22704.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18450,18450,18450.0, 36 months, 13.98%,630.4,C,C1,LPN  nurse,10+ years,RENT,65000.0,Not Verified,Dec-2013,Charged Off,n,,,debt_consolidation,debt free,334xx,FL,15.84,0,Aug-1994,0,35.0,,14,0,20803,49.1%,32,f,0.0,0.0,17551.49,17551.49,13093.0,3927.3,0.0,531.19,95.5242000018,Apr-2016,630.4,,Nov-2016,0,,1,Individual,,,,0,0.0,23136.0,,,,,,,,,,,,42400.0,,,,5.0,1653.0,11329.0,59.7,0,0,153.0,232.0,6.0,6.0,0.0,19.0,,,,0.0,6.0,11.0,8.0,16.0,6.0,13.0,25.0,11.0,14.0,0.0,0.0,0.0,1.0,96.9,37.5,0,0,63402.0,23136.0,28100.0,21002.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 60 months, 16.24%,488.92,C,C5,Senior Underwriter,3 years,RENT,72000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > Payoff 2 credit cards.<br>,debt_consolidation,Debt Consol,945xx,CA,16.42,0,Mar-1982,0,,56.0,11,1,20480,72.1%,32,f,0.0,0.0,26595.83,26595.83,20000.0,6595.83,0.0,0.0,0.0,Jun-2016,12906.07,,Dec-2017,0,,1,Individual,,,,0,0.0,37111.0,,,,,,,,,,,,28400.0,,,,3.0,3711.0,6797.0,74.8,0,0,106.0,381.0,3.0,3.0,0.0,31.0,,11.0,,0.0,5.0,7.0,6.0,17.0,8.0,10.0,24.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,50.0,1,0,49673.0,37111.0,27000.0,21273.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22875,22875,22875.0, 36 months, 13.98%,781.6,C,C1,Campus Planner,5 years,MORTGAGE,50000.0,Verified,Dec-2013,Fully Paid,n,,"  Borrower added on 12/31/13 > I am preparing my home for resale. I had an appraisal and a home inspection that revealed a list of items that needed to be address in order that the home sale for the best price. These list included painting, minor repair, flooring, and landscaping.<br>",home_improvement,Home improvement,296xx,SC,10.83,0,Nov-1998,1,,,10,0,15251,56.1%,41,f,0.0,0.0,24611.9598991,24611.96,22875.0,1736.96,0.0,0.0,0.0,Aug-2014,19922.9,,Mar-2016,0,,1,Individual,,,,0,0.0,168357.0,,,,,,,,,,,,27200.0,,,,10.0,16836.0,7821.0,45.3,0,0,129.0,117.0,1.0,1.0,1.0,16.0,,1.0,,0.0,3.0,6.0,4.0,6.0,30.0,7.0,10.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,193233.0,125668.0,14300.0,104433.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 60 months, 11.99%,444.79,B,B3,Teacher,1 year,MORTGAGE,80000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Citi,294xx,SC,2.69,0,Aug-1999,1,,,8,0,320,1.2%,30,f,0.0,0.0,25546.5573929,25546.56,20000.0,5546.56,0.0,0.0,0.0,Jan-2017,9567.48,,Nov-2017,0,,1,Individual,,,,0,0.0,304420.0,,,,,,,,,,,,25900.0,,,,1.0,43489.0,20580.0,1.5,0,0,145.0,172.0,40.0,4.0,6.0,40.0,,6.0,,0.0,1.0,1.0,3.0,9.0,12.0,5.0,12.0,1.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,332090.0,44235.0,20900.0,44891.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,31825,31825,31825.0, 60 months, 20.50%,852.05,E,E1,Technician support specialist,10+ years,MORTGAGE,70000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt consolidation,750xx,TX,26.49,0,Aug-1984,1,,,14,0,35069,73.4%,39,w,0.0,0.0,48388.6899615,48388.69,31825.0,16563.69,0.0,0.0,0.0,Apr-2017,16010.79,,Dec-2017,0,,1,Individual,,,,0,0.0,215915.0,,,,,,,,,,,,47800.0,,,,6.0,16609.0,6605.0,81.6,0,0,135.0,352.0,11.0,11.0,2.0,11.0,,4.0,,0.0,5.0,8.0,6.0,14.0,12.0,11.0,25.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,50.0,0,0,251627.0,61728.0,35800.0,41020.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,  9.67%,321.13,B,B1,machinist,9 years,OWN,45000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,debt coladation,446xx,OH,8.91,0,Apr-1998,0,,,9,0,7687,30.3%,14,w,0.0,0.0,10383.38,10383.38,10000.0,383.38,0.0,0.0,0.0,Jun-2014,9098.86,,Dec-2017,0,,1,Individual,,,,0,0.0,115313.0,,,,,,,,,,,,25400.0,,,,4.0,12813.0,8279.0,42.9,0,0,188.0,115.0,12.0,8.0,1.0,15.0,,9.0,,0.0,4.0,5.0,4.0,4.0,4.0,7.0,9.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,25.0,0,0,135462.0,10586.0,14500.0,4450.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000.0, 36 months, 19.97%,111.45,D,D5,Claims adjuster,10+ years,MORTGAGE,110000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > Basically to pay down one credit card in particular and to handle some household expenses<br>,other,Other,750xx,TX,11.24,0,May-1994,2,,,10,0,12349,80.2%,22,f,0.0,0.0,4011.95120038,4011.95,3000.0,1011.95,0.0,0.0,0.0,Jan-2017,111.2,,Dec-2017,0,,1,Individual,,,,0,0.0,180191.0,,,,,,,,,,,,15400.0,,,,7.0,22524.0,1513.0,87.6,0,0,235.0,188.0,2.0,2.0,4.0,6.0,,0.0,,0.0,5.0,6.0,5.0,5.0,9.0,8.0,9.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,100.0,0,0,185631.0,49866.0,12200.0,37517.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months, 13.98%,232.58,C,C1,electronic mapper,5 years,RENT,25000.0,Source Verified,Dec-2013,Charged Off,n,,,debt_consolidation,Debt ,128xx,NY,27.03,0,Feb-2004,0,63.0,,13,0,5394,46.9%,22,f,0.0,0.0,4068.3,4068.3,1619.02,1404.23,0.0,1045.05,188.0568,Feb-2015,232.58,,Oct-2016,0,,1,Individual,,,,0,0.0,24419.0,,,,,,,,,,,,11500.0,,,,6.0,1878.0,701.0,76.6,0,0,101.0,118.0,13.0,13.0,0.0,17.0,,14.0,,0.0,1.0,2.0,1.0,2.0,14.0,5.0,8.0,2.0,13.0,0.0,0.0,0.0,0.0,68.2,100.0,0,0,40142.0,24419.0,3000.0,28642.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4500,4500,4500.0, 36 months, 19.22%,165.46,D,D4,Senior Network Engineer,10+ years,RENT,105000.0,Not Verified,Dec-2013,Fully Paid,n,,,other,Bill Consolidation and tires for truck,750xx,TX,16.23,1,Mar-1990,0,10.0,,5,0,19090,93.1%,10,f,0.0,0.0,5955.87847058,5955.88,4500.0,1455.88,0.0,0.0,0.0,Dec-2016,330.24,,Dec-2016,0,33.0,1,Individual,,,,0,0.0,40100.0,,,,,,,,,,,,20500.0,,,,1.0,8020.0,1338.0,91.9,0,0,141.0,285.0,142.0,24.0,0.0,142.0,10.0,,10.0,1.0,3.0,4.0,3.0,6.0,3.0,4.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,80.0,100.0,0,0,49758.0,40100.0,16500.0,29258.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months, 13.53%,169.75,B,B5,Dispatcher,10+ years,OWN,70000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > Pay down some credit card debt and have some extra money for unexpected expenses.<br><br> Borrower added on 12/31/13 > Pay down some credit card debt and have some extra money for unexpected expenses. I have been with the same company for 24+ years and I think that shows that I am a responsible person and qualify for this loan.<br>,other,Expenses,750xx,TX,22.56,0,Dec-1993,1,45.0,,12,0,9775,39.6%,35,w,0.0,0.0,6110.95578672,6110.96,5000.0,1110.96,0.0,0.0,0.0,Jan-2017,169.71,,Sep-2017,0,45.0,1,Individual,,,,0,0.0,47071.0,,,,,,,,,,,,24700.0,,,,8.0,3923.0,5854.0,54.3,0,0,162.0,240.0,4.0,4.0,1.0,15.0,45.0,4.0,45.0,7.0,4.0,8.0,5.0,14.0,12.0,10.0,22.0,8.0,12.0,0.0,0.0,0.0,1.0,77.1,40.0,0,0,85359.0,47071.0,12800.0,60659.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 36 months,  7.90%,500.65,A,A4,Lead Business Analyst,10+ years,MORTGAGE,98000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation ,328xx,FL,18.21,0,Feb-1985,0,,,16,0,27595,63.6%,44,w,0.0,0.0,17711.55,17711.55,16000.0,1711.55,0.0,0.0,0.0,Jan-2016,1196.6,,Dec-2017,0,,1,Individual,,,,0,0.0,292630.0,,,,,,,,,,,,43400.0,,,,5.0,18289.0,4684.0,77.6,0,0,154.0,204.0,5.0,5.0,3.0,8.0,,13.0,,0.0,5.0,11.0,5.0,18.0,11.0,11.0,29.0,11.0,16.0,0.0,0.0,0.0,2.0,100.0,80.0,0,0,329981.0,62034.0,20900.0,44519.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 36 months,  7.62%,654.39,A,A3,vet tech,9 years,MORTGAGE,110000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > Consolidation<br>,debt_consolidation,consolidation,461xx,IN,13.68,0,Dec-1993,0,,,13,0,16124,58.2%,36,f,0.0,0.0,23519.4300032,23519.43,21000.0,2486.71,32.720000044,0.0,0.0,Jul-2016,4509.4,,Jul-2016,0,,1,Individual,,,,0,0.0,364707.0,,,,,,,,,,,,27700.0,,,,3.0,33155.0,7435.0,66.4,0,0,98.0,202.0,14.0,14.0,10.0,14.0,,,,0.0,4.0,5.0,4.0,12.0,6.0,8.0,20.0,5.0,13.0,0.0,0.0,0.0,0.0,100.0,25.0,0,0,416430.0,44914.0,22100.0,55438.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8325,8325,8325.0, 36 months, 15.61%,291.09,C,C4,data analyst,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > Payoff high interest<br>,debt_consolidation,payoff,917xx,CA,5.71,1,Aug-2000,0,8.0,,5,0,6363,90.9%,18,f,0.0,0.0,10447.8599992,10447.86,8325.0,2122.86,0.0,0.0,0.0,Sep-2016,1424.07,,Dec-2017,1,8.0,1,Individual,,,,0,0.0,259494.0,,,,,,,,,,,,7000.0,,,,7.0,51899.0,508.0,90.8,0,0,160.0,139.0,8.0,8.0,4.0,8.0,48.0,17.0,48.0,1.0,2.0,3.0,2.0,7.0,4.0,3.0,9.0,3.0,5.0,0.0,0.0,1.0,3.0,82.4,100.0,0,0,266744.0,8517.0,5500.0,3125.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,  9.67%,192.68,B,B1,IT Analyst,1 year,MORTGAGE,70000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,Credit Card Loan,277xx,NC,25.14,0,Dec-1985,2,,,20,0,27233,64.2%,37,w,0.0,0.0,6048.35,6048.35,6000.0,48.35,0.0,0.0,0.0,Feb-2014,6048.35,,Oct-2017,0,,1,Individual,,,,0,0.0,215466.0,,,,,,,,,,,,42400.0,,,,4.0,11340.0,3149.0,89.1,0,0,199.0,336.0,5.0,5.0,3.0,26.0,,5.0,,0.0,10.0,12.0,11.0,14.0,11.0,16.0,23.0,12.0,20.0,0.0,0.0,0.0,4.0,100.0,80.0,0,0,256018.0,84866.0,29000.0,78329.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000.0, 60 months, 18.25%,765.89,D,D3,Business Systems Consultant,10+ years,MORTGAGE,120000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Freedom!!,840xx,UT,12.54,2,Aug-1989,0,11.0,,16,0,28822,60%,43,f,0.0,0.0,44103.4001181,44103.4,30000.0,14103.4,0.0,0.0,0.0,Jun-2017,13436.37,,Dec-2017,1,11.0,1,Individual,,,,0,0.0,379891.0,,,,,,,,,,,,48000.0,,,,3.0,25326.0,3735.0,85.0,1,0,211.0,292.0,29.0,9.0,6.0,29.0,,16.0,,1.0,5.0,9.0,6.0,7.0,14.0,12.0,22.0,9.0,16.0,0.0,0.0,1.0,2.0,95.3,50.0,0,0,417058.0,144902.0,24900.0,120851.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months, 10.99%,196.41,B,B2,Teacher Coach,10+ years,MORTGAGE,67000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > I would like to payoff my debt. I want to be debt free other than my mortgage and student loans in 3 years. This loan will give me the opportunity to pay off two credit accounts. If you look at my credit report I always pay on time and never miss payments. Thank you.<br>,credit_card,Credit consolidation,775xx,TX,17.61,0,Dec-1998,2,,98.0,7,1,9125,83.7%,32,f,0.0,0.0,6630.88000145,6630.88,6000.0,630.88,0.0,0.0,0.0,Feb-2015,4274.47,,Dec-2017,0,,1,Individual,,,,0,0.0,252254.0,,,,,,,,,,,,10900.0,,,,4.0,36036.0,142.0,98.3,0,0,165.0,180.0,13.0,6.0,2.0,13.0,,6.0,,0.0,2.0,3.0,2.0,5.0,22.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,1,0,264358.0,78393.0,8300.0,75737.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,  6.03%,182.62,A,A1,Senior Designer,8 years,RENT,115000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > I am looking to pay off this loan in 2 years instead of the 3 given. I have made all ontime payments to a wedding loan for the past years and will have that paid off in 2014.<br>,debt_consolidation,Credit Card pay down,113xx,NY,7.37,0,Sep-2000,1,,,12,0,7037,40.9%,26,w,0.0,0.0,6222.56643937,6222.57,6000.0,222.57,0.0,0.0,0.0,Jan-2015,93.74,,Dec-2017,0,,1,Individual,,,,0,0.0,48236.0,,,,,,,,,,,,17200.0,,,,0.0,4385.0,6731.0,47.8,0,0,159.0,150.0,29.0,27.0,0.0,29.0,,0.0,,0.0,1.0,2.0,2.0,5.0,16.0,5.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,72807.0,48236.0,12900.0,55607.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months, 11.99%,332.1,B,B3,LPN,10+ years,MORTGAGE,41000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/31/13 > I hope to save money by consolidating my debts.<br>,debt_consolidation,debtconsolidation,186xx,PA,25.79,0,Jul-2001,1,,98.0,10,1,12409,65%,16,w,0.0,0.0,11719.93,11719.93,10000.0,1719.93,0.0,0.0,0.0,Dec-2015,4395.33,,Dec-2017,0,,1,Individual,,,,0,0.0,50865.0,,,,,,,,,,,,19100.0,,,,3.0,5652.0,1658.0,74.1,0,0,137.0,86.0,5.0,5.0,2.0,27.0,,5.0,,0.0,3.0,7.0,3.0,5.0,3.0,7.0,9.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,66.7,1,0,85580.0,29894.0,6400.0,21480.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000.0, 60 months, 14.47%,705.38,C,C2,School Administrator,10+ years,OWN,72524.0,Verified,Dec-2013,Current,n,,,credit_card,Consolidation,420xx,KY,16.96,0,Jan-1985,0,,,8,0,37820,59.7%,17,f,8440.35,8440.35,33152.8599556,33152.86,21559.65,11593.21,0.0,0.0,0.0,Dec-2017,705.38,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,37820.0,,,,,,,,,,,,63300.0,,,,3.0,4728.0,18096.0,64.2,0,0,120.0,347.0,16.0,16.0,0.0,16.0,,20.0,,0.0,5.0,7.0,6.0,11.0,4.0,8.0,13.0,7.0,8.0,0.0,0.0,0.0,0.0,100.0,50.0,0,0,63300.0,37820.0,50500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7200,7200,7200.0, 36 months, 10.99%,235.69,B,B2,executive administrator,4 years,OWN,70000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,loan payoffs,906xx,CA,19.2,0,Nov-1978,0,59.0,59.0,14,1,3479,35.5%,49,f,0.0,0.0,8074.67999807,8074.68,7200.0,874.68,0.0,0.0,0.0,May-2015,4539.95,,Jan-2017,0,59.0,1,Individual,,,,0,0.0,45598.0,,,,,,,,,,,,9800.0,,,,7.0,5066.0,3489.0,39.8,0,0,143.0,421.0,6.0,6.0,1.0,6.0,59.0,14.0,59.0,1.0,3.0,5.0,4.0,25.0,6.0,11.0,40.0,5.0,13.0,0.0,0.0,0.0,2.0,94.1,0.0,1,0,69969.0,45598.0,5800.0,60169.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10075,10075,10075.0, 36 months, 20.50%,377.0,E,E1,hvac technician,2 years,MORTGAGE,55000.0,Not Verified,Dec-2013,Fully Paid,n,,,home_improvement,payoff,199xx,DE,18.84,0,Jun-1993,0,,,9,0,7457,88.8%,14,f,0.0,0.0,10247.5182983,10247.52,10075.0,172.52,0.0,0.0,0.0,Feb-2014,10247.68,,May-2015,0,,1,Individual,,,,0,0.0,36678.0,,,,,,,,,,,,8400.0,,,,5.0,5240.0,866.0,86.7,0,0,113.0,243.0,9.0,5.0,1.0,9.0,,9.0,,0.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,45320.0,36678.0,6500.0,32893.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 36 months,  7.62%,498.59,A,A3,Senior Software Engineer,< 1 year,MORTGAGE,112000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation,021xx,MA,7.39,0,Dec-1998,1,,,12,0,6868,10.3%,19,w,0.0,0.0,16900.6176823,16900.62,16000.0,900.62,0.0,0.0,0.0,Nov-2014,12413.31,,Oct-2017,0,,1,Individual,,,,0,0.0,369614.0,,,,,,,,,,,,66800.0,,,,3.0,30801.0,51254.0,6.6,0,0,16.0,180.0,4.0,4.0,1.0,26.0,,4.0,,0.0,2.0,4.0,5.0,9.0,2.0,8.0,14.0,4.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,449423.0,24004.0,54900.0,21777.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11200,11200,11200.0, 36 months, 13.53%,380.24,B,B5,Customer Service Representative,5 years,OWN,38000.0,Source Verified,Dec-2013,Fully Paid,n,,,house,Down Payment,346xx,FL,15.51,0,Jan-1991,0,,50.0,12,1,9203,30.7%,20,w,0.0,0.0,13688.5409623,13688.54,11200.0,2488.54,0.0,0.0,0.0,Jan-2017,380.14,,Dec-2016,0,,1,Individual,,,,0,0.0,9203.0,,,,,,,,,,,,30000.0,,,,9.0,767.0,11827.0,19.0,0,0,142.0,275.0,0.0,0.0,0.0,33.0,,16.0,,0.0,3.0,11.0,3.0,5.0,3.0,12.0,17.0,11.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,1,0,30000.0,9203.0,14600.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
